,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
556,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14931,2022-01-10,SCC_4900,3,,,PLATFORM,NET 30,602-252-5754,,Formula for Total??,SCC_14931, ,Capitol Engineering Co. - 14931,Quote,2022-05-10,557,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
557,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14933,2022-01-12,SCC_4912,9796,,Casey Gauthier,Elko Community Health Center,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14933, ,Alstate Steel - 14933,Quote,2022-05-12,558,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-13,DESERT
558,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14936,2022-01-13,SCC_4900,3,,,Asarco mission complex,NET 30,602-252-5754,,Formula for Total??,SCC_14936, ,Capitol Engineering Co. - 14936,Quote,2022-05-13,559,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
559,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14937,2022-01-13,SCC_4900,3,,,Access platforms,NET 30,602-252-5754,,Formula for Total??,SCC_14937, ,Capitol Engineering Co. - 14937,Quote,2022-05-13,560,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
560,Silent-Aire,280 E. Germann Rd.,,Gilbert,AZ,85297,SCC_14938,2022-01-14,SCC_5025,3100,,Chris Cady,Blast Frames,,480-495-9874,,Formula for Total??,SCC_14938, ,Silent-Aire - 14938,Quote,2022-05-14,561,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-14,DESERT
561,Silent-Aire,280 E. Germann Rd.,,Gilbert,AZ,85297,SCC_14939,2022-01-14,SCC_5025,9796,,Chris Cady,,,480-495-9874,,Formula for Total??,SCC_14939, ,Silent-Aire - 14939,Quote,2022-05-14,562,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-14,DESERT
562,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14941,2022-01-19,SCC_4890,3,,J,San Tan WRF /EPCOR,NET 30,(602) 247-4370,,Formula for Total??,SCC_14941, ,Currier Construction - 14941,Quote,2022-05-19,563,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
563,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14942,2022-01-19,SCC_4973,3,,Kim Rivera,PO # 210015,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14942, ,Keller Electrical Ind - 14942,Quote,2022-05-19,564,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-22,DESERT
564,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14943,2022-01-20,SCC_4898,3,,Connie Huston,22-042 camstrom surge bins,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14943, ,MILLING MACHINE (MMI) - 14943,Quote,2022-05-20,565,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-22,DESERT
565,Spartan Truck Company Inc,12266 Branford Street,,Sun Valley,CA,91352,SCC_14944,2022-01-21,SCC_4944,3,,Paul Campbel,,NET 30,602-295-3744,602-560-3194,Formula for Total??,SCC_14944, ,Spartan Truck Company Inc - 14944,Quote,2022-05-21,566,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-21,DESERT
566,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14945,2022-01-26,SCC_4898,3,,Connie Huston,Acid Dilution air platform,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14945, ,MILLING MACHINE (MMI) - 14945,Quote,2022-05-26,567,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-26,DESERT
567,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14946,2022-01-26,SCC_4912,3,,Caitlin Gauthier,,NET 30,,,Formula for Total??,SCC_14946, ,Alstate Steel - 14946,Quote,2022-05-26,568,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-14,DESERT
568,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14947,2022-01-28,SCC_4900,3,,,RFQ 22-0120,NET 30,602-252-5754,,Formula for Total??,SCC_14947, ,Capitol Engineering Co. - 14947,Quote,2022-05-28,569,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
569,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14948,2022-01-28,SCC_4890,3,,J,CWTP Chemical feed line,NET 30,(602) 247-4370,,Formula for Total??,SCC_14948, ,Currier Construction - 14948,Quote,2022-05-28,570,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
570,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14949,2022-01-28,SCC_4898,3,,Connie Huston,22047-Access Platform,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14949, ,MILLING MACHINE (MMI) - 14949,Quote,2022-05-28,571,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
571,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14950,2022-01-31,SCC_4898,3,,Connie Huston,lucid motors job# 21434,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14950, ,MILLING MACHINE (MMI) - 14950,Quote,2022-05-31,572,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-01-31,DESERT
572,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14951,2022-01-31,SCC_4973,3,,Kim Rivera,PECAN WTP PHASE 2 PIPING,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14951, ,Keller Electrical Ind - 14951,Quote,2022-05-31,573,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-25,DESERT
573,"COPPER CONSTRUCTION SERVICE,IN",1908 N. Rosemont,,Mesa,AZ,85205,SCC_14952,2022-02-01,SCC_4901,3,,A/P,WESTECH,NET 30,420.751.6388  EX 103,,Formula for Total??,SCC_14952, ,"COPPER CONSTRUCTION SERVICE,IN - 14952",Quote,2022-06-01,574,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-02,DESERT
574,Comfort Systems USA Southwest,6875 W. Galveston St.,,Chandler,AZ,85226,SCC_14954,2022-02-01,SCC_5021,9796,,William McCue,,NET 30,480-940-8400,480-961-7200,Formula for Total??,SCC_14954, ,Comfort Systems USA Southwest - 14954,Quote,2022-06-01,575,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-01,DESERT
575,Allied Machine Works,1468 S. 1st Avenue,,Thatcher,AZ,85552,SCC_14955,2022-02-02,SCC_5026,3,,,,DUE ON RECEI,928-965-8393,,Formula for Total??,SCC_14955, ,Allied Machine Works - 14955,Quote,2022-06-02,576,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
576,Hunter Contracting Co,701 N Cooper RD,,Gilbert,AZ,85233,SCC_14956,2022-02-02,SCC_5015,3,,,Austin Ranch,,480-356-9387,,Formula for Total??,SCC_14956, ,Hunter Contracting Co - 14956,Quote,2022-06-02,577,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-03,DESERT
577,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14957,2022-02-02,SCC_4898,3,,Connie Huston,Lucid Sequence 2,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14957, ,MILLING MACHINE (MMI) - 14957,Quote,2022-06-02,578,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
578,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14958,2022-02-03,SCC_4890,3,,J,sun valley farms,NET 30,(602) 247-4370,,Formula for Total??,SCC_14958, ,Currier Construction - 14958,Quote,2022-06-03,579,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-11-23,DESERT
579,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14959,2022-02-05,SCC_4890,3,,J,Adero canyon pump station,NET 30,(602) 247-4370,,Formula for Total??,SCC_14959, ,Currier Construction - 14959,Quote,2022-06-05,580,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-07,DESERT
580,Felix Construction,11140 N 136th Ave,,Surprise,AZ,85379,SCC_14960,2022-02-07,SCC_4947,3,,Accounts Payable,Adero canyon pump station,NET 30,4804640011,,Formula for Total??,SCC_14960, ,Felix Construction - 14960,Quote,2022-06-07,581,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-07,DESERT
581,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14961,2022-02-08,SCC_4912,3,,Caitlin Gauthier,VMX-1 MAINTAINE HANGER,NET 30,,,Formula for Total??,SCC_14961, ,Alstate Steel - 14961,Quote,2022-06-08,582,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
582,OLT Fabrication,2301 West Broadway,,Phoenix,AZ,85041,SCC_14962,2022-02-08,SCC_4897,3,,Greg Rath,Walker process Equipment,NET 30,602-276-4841,602-276 4843,Formula for Total??,SCC_14962, ,OLT Fabrication - 14962,Quote,2022-06-08,583,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-08,DESERT
583,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14963,2022-02-10,SCC_4950,3,,Dominic Smith,5A-B2 BPS PUMP COATING,NET 30,602-732-7301,602-232-2996,Formula for Total??,SCC_14963, ,"Phoenix Pumps, Inc. - 14963",Quote,2022-06-10,584,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-02-10,DESERT
584,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14964,2022-02-16,SCC_4900,3,,,Sierrita,NET 30,602-252-5754,,Formula for Total??,SCC_14964, ,Capitol Engineering Co. - 14964,Quote,2022-06-16,585,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
585,Allied Machine Works,1468 S. 1st Avenue,,Thatcher,AZ,85552,SCC_14965,2022-02-16,SCC_5026,3,,Clyde Mitchell,stripping BLDG,DUE ON RECEI,928-965-8393,,Formula for Total??,SCC_14965, ,Allied Machine Works - 14965,Quote,2022-06-16,586,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
586,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14966,2022-02-17,SCC_4900,3,,,RFQ 22-0231,NET 30,602-252-5754,,Formula for Total??,SCC_14966, ,Capitol Engineering Co. - 14966,Quote,2022-06-17,587,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
587,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14967,2022-02-17,SCC_4900,3,,,RFQ 22 0237,NET 30,602-252-5754,,Formula for Total??,SCC_14967, ,Capitol Engineering Co. - 14967,Quote,2022-06-17,588,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
588,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14968,2022-02-17,SCC_4898,3,,Connie Huston,22-158,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14968, ,MMI Industrial & Steel - 14968,Quote,2022-06-17,589,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
589,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14969,2022-02-18,SCC_4898,3,,Connie Huston,JOB # 21154,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14969, ,MMI Industrial & Steel - 14969,Quote,2022-06-18,590,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
590,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_14970,2022-02-21,SCC_4927,3,,David Cooper,Gatorade plant,NET 30,602-272-6000,,Formula for Total??,SCC_14970, ,MMI Tank - 14970,Quote,2022-06-21,591,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-29,DESERT
591,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14971,2022-02-22,SCC_4912,3,,Caitlin Gauthier,AZ-20-075,NET 30,,,Formula for Total??,SCC_14971, ,Alstate Steel - 14971,Quote,2022-06-22,592,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
592,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14972,2022-02-25,SCC_4900,3,,,RFQ-CAL P-RG SPOOL 4,NET 30,602-252-5754,,Formula for Total??,SCC_14972, ,Capitol Engineering Co. - 14972,Quote,2022-06-25,593,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
593,Hunter Contracting Co,701 N Cooper RD,,Gilbert,AZ,85233,SCC_14973,2022-02-25,SCC_5015,3,,,Dc Ranch pipe coating,,480-356-9387,,Formula for Total??,SCC_14973, ,Hunter Contracting Co - 14973,Quote,2022-06-25,594,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-12,DESERT
594,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14974,2022-03-01,SCC_4900,3,,,redhawk fuel slab,NET 30,602-252-5754,,Formula for Total??,SCC_14974, ,Capitol Engineering Co. - 14974,Quote,2022-06-29,595,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
595,Allied Machine Works,1468 S. 1st Avenue,,Thatcher,AZ,85552,SCC_14975,2022-03-01,SCC_5026,3,,Wayne,Stripping BLDG,DUE ON RECEI,928-965-8393,,Formula for Total??,SCC_14975, ,Allied Machine Works - 14975,Quote,2022-06-29,596,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
596,Smith Pipe and Steel,"735 N 19th Avenue
Phoenix  AZ  85009",,,  ,,SCC_14976,2022-03-02,SCC_4963,3,,,TSMC,NET 30,602-257-1200,,Formula for Total??,SCC_14976, ,Smith Pipe and Steel - 14976,Quote,2022-06-30,597,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-02,DESERT
597,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14977,2022-03-03,SCC_4900,3,,,pinto valley mining,NET 30,602-252-5754,,Formula for Total??,SCC_14977, ,Capitol Engineering Co. - 14977,Quote,2022-07-01,598,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
598,GrayWolf Industrial,"4320 E. Presidio St.
Suite #111",,Mesa,AZ,85215,SCC_14978,2022-03-03,SCC_4932,3,,David Melberg,Building B,NET 30,602-452-4426,,Formula for Total??,SCC_14978, ,GrayWolf Industrial - 14978,Quote,2022-07-01,599,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-04-20,DESERT
599,Allied Machine Works,1468 S. 1st Avenue,,Thatcher,AZ,85552,SCC_14979,2022-03-03,SCC_5026,3,,Wayne,Tank house,DUE ON RECEI,928-965-8393,,Formula for Total??,SCC_14979, ,Allied Machine Works - 14979,Quote,2022-07-01,600,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-23,DESERT
600,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14980,2022-03-04,SCC_4949,3,,Karen,ASU,NET 30,602-272-3600,,Formula for Total??,SCC_14980, ,Magnum Engineering Inc. - 14980,Quote,2022-07-02,601,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
601,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14981,2022-03-05,SCC_4898,3,,Connie Huston,JOB # 22039,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14981, ,MMI Industrial & Steel - 14981,Quote,2022-07-03,602,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
602,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14982,2022-03-05,SCC_4898,3,,Connie Huston,TSMC JOB # 21154,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14982, ,MMI Industrial & Steel - 14982,Quote,2022-07-03,603,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-21,DESERT
603,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14983,2022-03-07,SCC_4890,3,,J,Fulton Homes,NET 30,(602) 247-4370,,Formula for Total??,SCC_14983, ,Currier Construction - 14983,Quote,2022-07-05,604,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-08,DESERT
604,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14984,2022-03-08,SCC_4912,3,,Caitlin Gauthier,Casey Gauthier,NET 30,,,Formula for Total??,SCC_14984, ,Alstate Steel - 14984,Quote,2022-07-06,605,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
605,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14985,2022-03-09,SCC_4973,3,,Kim Rivera,220711-BPS 83ab,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14985, ,Keller Electrical Ind - 14985,Quote,2022-07-07,606,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-09,DESERT
606,Cavco Pewter,,,,  ,,SCC_14986,2022-03-15,SCC_5031,3,,,Equipment,,,,Formula for Total??,SCC_14986, ,Cavco Pewter - 14986,Quote,2022-07-13,607,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-15,DESERT
607,Cavco Pewter,,,,  ,,SCC_14987,2022-03-15,SCC_5031,3,,,Equipment,,,,Formula for Total??,SCC_14987, ,Cavco Pewter - 14987,Quote,2022-07-13,608,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-15,DESERT
608,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14988,2022-03-17,SCC_4900,3,,,RFQ 22-0356,NET 30,602-252-5754,,Formula for Total??,SCC_14988, ,Capitol Engineering Co. - 14988,Quote,2022-07-15,609,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
609,SRE Environmental,3230 East Broadway Rd,,Phoenix,AZ,85040,SCC_14991,2022-03-18,SCC_5032,9796,,Todd Branton,,,480-240-9277,,Formula for Total??,SCC_14991, ,SRE Environmental - 14991,Quote,2022-07-16,610,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-21,DESERT
610,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14992,2022-03-21,SCC_4949,3,,Karen,HAVEN AT ARROWHEAD,NET 30,602-272-3600,,Formula for Total??,SCC_14992, ,Magnum Engineering Inc. - 14992,Quote,2022-07-19,611,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-21,DESERT
611,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14993,2022-03-21,SCC_4900,3,,,RFQ 22-0184,NET 30,602-252-5754,,Formula for Total??,SCC_14993, ,Capitol Engineering Co. - 14993,Quote,2022-07-19,612,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
612,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14994,2022-03-21,SCC_4898,3,,Connie Huston,job # 22100,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14994, ,MMI Industrial & Steel - 14994,Quote,2022-07-19,613,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-21,DESERT
613,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_14995,2022-03-21,SCC_4898,3,,Connie Huston,JOB # 21141 Added scope,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14995, ,MMI Industrial & Steel - 14995,Quote,2022-07-19,614,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-03-21,DESERT
614,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_14996,2022-03-21,SCC_4900,3,,,RFQ 22-0386,NET 30,602-252-5754,,Formula for Total??,SCC_14996, ,Capitol Engineering Co. - 14996,Quote,2022-07-19,615,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
615,Haydon Building Corp,4640 E Cotton Gin Loop,,Phoenix,AZ,85040,SCC_14997,2022-03-21,SCC_4985,3,,Jesse Resendez,Hance park,DUE ON RECEI,602-296-1496,,Formula for Total??,SCC_14997, ,Haydon Building Corp - 14997,Quote,2022-07-19,616,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-08-03,DESERT
616,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_14998,2022-03-22,SCC_4969,3100,,Anthony Prestigiacomo,2022-05 DCH (Fence),NET 30,602-455-4310,,Formula for Total??,SCC_14998, ,S Diamond Steel - 14998,Quote,2022-07-20,617,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
617,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_14999,2022-03-22,SCC_4969,3100,,Anthony Prestigiacomo,2022-05 DCH (Trellis),NET 30,602-455-4310,,Formula for Total??,SCC_14999, ,S Diamond Steel - 14999,Quote,2022-07-20,618,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
618,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_15000,2022-03-22,SCC_4969,3100,,Anthony Prestigiacomo,2022-05 DCH (Stairs),NET 30,602-455-4310,,Formula for Total??,SCC_15000, ,S Diamond Steel - 15000,Quote,2022-07-20,619,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
619,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_15001,2022-03-22,SCC_4969,3100,,Anthony Prestigiacomo,2022-05 DCH (Shrouds),NET 30,602-455-4310,,Formula for Total??,SCC_15001, ,S Diamond Steel - 15001,Quote,2022-07-20,620,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
620,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_15002,2022-03-22,SCC_4969,3100,,Anthony Prestigiacomo,2022-05 DCH (Enclosures),NET 30,602-455-4310,,Formula for Total??,SCC_15002, ,S Diamond Steel - 15002,Quote,2022-07-20,621,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
621,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15003,2022-03-22,SCC_4900,3,,,North residence,NET 30,602-252-5754,,Formula for Total??,SCC_15003, ,Capitol Engineering Co. - 15003,Quote,2022-07-20,622,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
622,Schuff Steel Company,"3003 N Central Ave
Suite1500",,Phoenix,AZ,85012,SCC_15004,2022-03-22,SCC_4907,3,,A/P,JOB # 3761,NET 30,602-252-7787,,Formula for Total??,SCC_15004, ,Schuff Steel Company - 15004,Quote,2022-07-20,623,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
623,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15005,2022-03-23,SCC_4973,3,,Kim Rivera,226942,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15005, ,Keller Electrical Ind - 15005,Quote,2022-07-21,624,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
624,Felix Construction,11140 N 136th Ave,,Surprise,AZ,85379,SCC_15006,2022-03-23,SCC_4947,3,,Accounts Payable,,NET 30,4804640011,,Formula for Total??,SCC_15006, ,Felix Construction - 15006,Quote,2022-07-21,625,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
625,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15007,2022-03-29,SCC_4912,3,,Caitlin Gauthier,21-031,NET 30,,,Formula for Total??,SCC_15007, ,Alstate Steel - 15007,Quote,2022-07-27,626,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
626,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_15008,2022-03-30,SCC_4890,3,,J,Antenna,NET 30,(602) 247-4370,,Formula for Total??,SCC_15008, ,Currier Construction - 15008,Quote,2022-07-28,627,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-04-15,DESERT
627,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15009,2022-04-02,SCC_4898,3,,Connie Huston,Grill Supports job # 21141,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15009, ,MMI Industrial & Steel - 15009,Quote,2022-07-31,628,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
628,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_15010,2022-04-05,SCC_4912,9796,,Casey Gauthier,Bar Grating / Embed Angles,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_15010, ,Alstate Steel - 15010,Quote,2022-08-03,629,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
629,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15011,2022-04-06,SCC_4900,3,,,Dock Doors,NET 30,602-252-5754,,Formula for Total??,SCC_15011, ,Capitol Engineering Co. - 15011,Quote,2022-08-04,630,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
630,MMI Industrial & Steel,1042 S. Lewis,,Mesa,AZ,85210,SCC_15012,2022-04-07,SCC_4898,3,,Connie Huston,22-338,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_15012, ,MMI Industrial & Steel - 15012,Quote,2022-08-05,631,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-04-07,DESERT
631,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15013,2022-04-08,SCC_4900,3,,,REDHAWK FUEL SLAB,NET 30,602-252-5754,,Formula for Total??,SCC_15013, ,Capitol Engineering Co. - 15013,Quote,2022-08-06,632,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
632,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15015,2022-04-09,SCC_4900,3,,,freeport mcmoran,NET 30,602-252-5754,,Formula for Total??,SCC_15015, ,Capitol Engineering Co. - 15015,Quote,2022-08-07,633,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
633,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_15016,2022-04-12,SCC_4973,3,job # 223761,Kim Rivera,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_15016, ,Keller Electrical Ind - 15016,Quote,2022-08-10,634,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-04-12,DESERT
634,Red point Contracting,39506,,phoenix,AZ,85086,SCC_15017,2022-04-13,SCC_5019,3,,,NWRRDS WELL PIPING M-19-006,,602-792-0013,,Formula for Total??,SCC_15017, ,Red point Contracting - 15017,Quote,2022-08-11,635,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-04-13,DESERT
