,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
4494,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_14959,2018-12-19,DCS_3386,956,N/A,Eric Maynez,0136111,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_14959, ,"Phoenix Pumps, Inc. - 14959",Quote,2019-04-18,4497,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4495,University Mechanical,"
",,,  ,,DCS_14960,2018-12-19,DCS_4532,3100,N/A,David Sanderson,Skid,NET 30,(480) 921-0903,,Formula for Total??,DCS_14960, ,University Mechanical - 14960,Quote,2019-04-18,4498,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4496,Arizona Pool Fence,"
",,,  ,,DCS_14961,2018-12-19,DCS_309,3100,N/A,Tim Maloney,PIpes,NET 30,602-819-0591,602-604-0317,Formula for Total??,DCS_14961, ,Arizona Pool Fence - 14961,Quote,2019-04-18,4499,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4497,Trophy Engineering,"228 W. Lodge Dr.
",,Tempe,AZ,85283,DCS_14962,2018-12-19,DCS_5122,3,,,,,,,Formula for Total??,DCS_14962, ,Trophy Engineering - 14962,Quote,2019-04-18,4500,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4498,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_14963,2018-12-19,DCS_3386,3100,N/A,Sonja Harrington,1001884,NET 30,(602) 232-2994,(602) 232-2996,Formula for Total??,DCS_14963, ,"Phoenix Pumps, Inc. - 14963",Quote,2019-04-18,4501,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4499,Glendale Manufacturing Co.,"6112 N 56th Ave
",,Glendale,AZ,85301,DCS_14964,2018-12-20,DCS_1543,3100,N/A,Peter Tolar,,NET 30,(623) 930-0445,(623) 930-1470,Formula for Total??,DCS_14964, ,Glendale Manufacturing Co. - 14964,Quote,2019-04-19,4502,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4500,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_14965,2018-12-20,DCS_3386,956,N/A,Eric Maynez,1000252/0135873,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_14965, ,"Phoenix Pumps, Inc. - 14965",Quote,2019-04-19,4503,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4501,Encore Steel,"Cesar Sandoval
Encore Steel",Encore Steel,,  ,,DCS_14966,2018-12-20,DCS_1272,3100,N/A,Chris Girten,,NET 30,(480) 663-3505,(480) 361-7920,Formula for Total??,DCS_14966, ,Encore Steel - 14966,Quote,2019-04-19,4504,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-20,DESERT
4502,Southwest Metalsmiths,"5026 E Beverly Road
",,Phoenix,AZ,85044,DCS_14967,2018-12-21,DCS_4110,956,N/A,Frank Natividad,Sill Trim,NET 30,602.438.8577,602.438.8579,Formula for Total??,DCS_14967, ,Southwest Metalsmiths - 14967,Quote,2019-04-20,4505,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-21,DESERT
4503,R&K Building Supplies,"25 W. Baseline Rd.
",,Gilbert,AZ,85233,DCS_14968,2018-12-26,DCS_3499,956,N/A,Nate Preston,,NET 30,480-892-0025,480-926-3866,Formula for Total??,DCS_14968, ,R&K Building Supplies - 14968,Quote,2019-04-25,4506,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4504,Walk In,"
",,Walk,IN,,DCS_14969,2018-12-27,DCS_4615,956,,Jim Keaton,,,602-499-0100,,Formula for Total??,DCS_14969, ,Walk In - 14969,Quote,2019-04-26,4507,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-27,DESERT
4505,"Grace Steel & Fabrication, LLC","6300 N. Coolidge Airport Rd
",,Florence,AZ,85132,DCS_14970,2018-12-27,DCS_1570,956,N/A,Shawna,Red Oxide Primer,NET 30,(480) 221-0056,,Formula for Total??,DCS_14970, ,"Grace Steel & Fabrication, LLC - 14970",Quote,2019-04-26,4508,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-27,DESERT
4506,E2 Innovations,"4001 N. 28th Ave.
",,Phoenix,AZ,85017,DCS_14971,2018-12-28,DCS_1190,3100,N/A,Alex,Festoon Screen Wall,NET 30,602-212-9515,602-212-9512,Formula for Total??,DCS_14971, ,E2 Innovations - 14971,Quote,2019-04-27,4509,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-28,DESERT
4507,E2 Innovations,"4001 N. 28th Ave.
",,Phoenix,AZ,85017,DCS_14972,2018-12-28,DCS_1190,3100,N/A,Alex,Festoon Posts,NET 30,602-212-9515,602-212-9512,Formula for Total??,DCS_14972, ,E2 Innovations - 14972,Quote,2019-04-27,4510,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2018-12-28,DESERT
4508,Foot Print,"1510 N. Hobson St.
",,Gilbert,AZ,85233,DCS_14973,2019-01-02,DCS_1400,956,N/A,Deborah Tallaksen,,,480-745-7021,,Formula for Total??,DCS_14973, ,Foot Print - 14973,Quote,2019-05-02,4511,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4509,Sumco Southwest,"19801 N. Tatum Blvd.
",,Phoenix,AZ,85050,DCS_14974,2019-01-02,DCS_4232,3100,N/A,Leith Delaney,Dark Blue Panels,NET 30,480-473-6000,480-473-6100,Formula for Total??,DCS_14974, ,Sumco Southwest - 14974,Quote,2019-05-02,4512,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4510,Demers Glass,"
",,,  ,,DCS_14975,2019-01-03,DCS_5131,3100,,Michael Darnell,Mesa Facades,,6232895562,,Formula for Total??,DCS_14975, ,Demers Glass - 14975,Quote,2019-05-03,4513,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4511,Sumco Southwest,"19801 N. Tatum Blvd.
",,Phoenix,AZ,85050,DCS_14976,2019-01-03,DCS_4232,3100,N/A,Leith Delaney,Light Blue Panels,NET 30,480-473-6000,480-473-6100,Formula for Total??,DCS_14976, ,Sumco Southwest - 14976,Quote,2019-05-03,4514,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4512,"Bar - T Equipment Service, Inc","2646 S 19th Ave
",,Phoenix,AZ,85009,DCS_14977,2019-01-03,DCS_424,956,N/A,Don Bassett,18629 Typical Panel,NET 30,623-377-8492,602-269-8178,Formula for Total??,DCS_14977, ,"Bar - T Equipment Service, Inc - 14977",Quote,2019-05-03,4515,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4513,AeroSpec Inc,"505 E. Alamo Dr.
",,Chandler,AZ,85225,DCS_14978,2019-01-04,DCS_4852,956,,Sharon Despars,PO004618,NET 30,480-892-7195,,Formula for Total??,DCS_14978, ,AeroSpec Inc - 14978,Quote,2019-05-04,4516,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4514,Southwest Metalsmiths,"5026 E Beverly Road
",,Phoenix,AZ,85044,DCS_14979,2019-01-04,DCS_4110,956,N/A,Frank Natividad,Forth Worth Trim,NET 30,602.438.8577,602.438.8579,Formula for Total??,DCS_14979, ,Southwest Metalsmiths - 14979,Quote,2019-05-04,4517,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4515,Southwest Metalsmiths,"5026 E Beverly Road
",,Phoenix,AZ,85044,DCS_14980,2019-01-07,DCS_4110,956,N/A,Dennis Oleary,,NET 30,(602) 438-8577,(602) 438-8579,Formula for Total??,DCS_14980, ,Southwest Metalsmiths - 14980,Quote,2019-05-07,4518,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4516,Southwest Metalsmiths,"5026 E Beverly Road
",,Phoenix,AZ,85044,DCS_14981,2019-01-07,DCS_4110,956,N/A,Erika Scott,Industrious Scope Fab Portals,NET 30,(602) 438-8577,(602) 438-8579,Formula for Total??,DCS_14981, ,Southwest Metalsmiths - 14981,Quote,2019-05-07,4519,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-07,DESERT
4517,Southwest Metalsmiths,"5026 E Beverly Road
",,Phoenix,AZ,85044,DCS_14982,2019-01-07,DCS_4110,956,N/A,Erika Scott,Touch up,NET 30,(602) 438-8577,(602) 438-8579,Formula for Total??,DCS_14982, ,Southwest Metalsmiths - 14982,Quote,2019-05-07,4520,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4518,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_14983,2019-01-08,DCS_2652,3100,Magnum Truck,Cindy Robertson,Bike Racks,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_14983, ,Magnum Engineering Inc. - 14983,Quote,2019-05-08,4521,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4519,Pure Plastics,"3047 N. 31st Ave.
",,Phoenix,AZ,85017,DCS_14984,2019-01-08,DCS_3473,956,N/A,Jessica Croxton,Steel Pump Skid,NET 30,(602) 278-9314,,Formula for Total??,DCS_14984, ,Pure Plastics - 14984,Quote,2019-05-08,4522,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4520,Milling Machine ( MMI ),"
",,,  ,,DCS_14985,2019-01-08,DCS_2999,956,N/A,Ulises Ordonez,V-Cart,NET 30,480.964.9041,480.964.9707,Formula for Total??,DCS_14985, ,Milling Machine ( MMI ) - 14985,Quote,2019-05-08,4523,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-18,DESERT
4521,Greg Gauthier,"Walk - in
",,,  ,,DCS_14986,2019-01-08,DCS_1583,956,N/A,Greg G,,DUE ON RECEI,602-391-7946,,Formula for Total??,DCS_14986, ,Greg Gauthier - 14986,Quote,2019-05-08,4524,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-02-07,DESERT
4522,S Diamond Steel,"4205 W Lower Buckeye Rd
",,Phoenix,AZ,85009,DCS_14987,2019-01-08,DCS_3863,956,N/A,Anthony,Optima BBQ/Canopy,NET 30,602.455.4310,602.455.4608,Formula for Total??,DCS_14987, ,S Diamond Steel - 14987,Quote,2019-05-08,4525,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
4523,Elite Sports Builder,"
",,,  ,,DCS_14988,2019-01-08,DCS_1256,956,N/A,Jason Hoover,tennis Post,DUE ON RECEI,,,Formula for Total??,DCS_14988, ,Elite Sports Builder - 14988,Quote,2019-05-08,4526,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4524,Geobrug (North America ),"
",,,  ,,DCS_14989,2019-01-08,DCS_1505,956,N/A,David Murray,,NET 30,(505) 771-4080,,Formula for Total??,DCS_14989, ,Geobrug (North America ) - 14989,Quote,2019-05-08,4527,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-23,DESERT
4525,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_14990,2019-01-08,DCS_3386,956,N/A,John Southmayd,Viking Pump,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_14990, ,"Phoenix Pumps, Inc. - 14990",Quote,2019-05-08,4528,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4526,"Metal Masters Mechanical, Llc","3308 E. Madison Street
",,Phoenix,AZ,85034,DCS_14991,2019-01-08,DCS_2847,3100,N/A,Tom Fauth,,NET 30,602-492-9400,602-275-2903,Formula for Total??,DCS_14991, ,"Metal Masters Mechanical, Llc - 14991",Quote,2019-05-08,4529,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4527,"Associated Sign Company, Inc.","
",,,  ,,DCS_14992,2019-01-10,DCS_357,956,N/A,Judy,Patio Furniture,NET 30,(602) 278-8464,(602) 278-8933,Formula for Total??,DCS_14992, ,"Associated Sign Company, Inc. - 14992",Quote,2019-05-10,4530,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4528,IMCOR,"1841 E. Washington Street
",,Phoenix,AZ,85034,DCS_14993,2019-01-10,DCS_1744,956,N/A,Jodi Springer,Up-Right Post,NET 30,(602) 257-1319,,Formula for Total??,DCS_14993, ,IMCOR - 14993,Quote,2019-05-10,4531,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-10,DESERT
4529,Oil & Gas Process Solutions,"3342 East Weir Avenue
",,Phoenix,AZ,85040,DCS_14994,2019-01-10,DCS_3183,956,N/A,Charles Eastridge,10 Gallon Pot,DUE ON RECEI,602.368.2010,602.926.0286,Formula for Total??,DCS_14994, ,Oil & Gas Process Solutions - 14994,Quote,2019-05-10,4532,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4530,Oil & Gas Process Solutions,"3342 East Weir Avenue
",,Phoenix,AZ,85040,DCS_14995,2019-01-10,DCS_3183,956,N/A,Charles Eastridge,"12""-300# Weamco ""FV"" Strainer",DUE ON RECEI,602.368.2010,602.926.0286,Formula for Total??,DCS_14995, ,Oil & Gas Process Solutions - 14995,Quote,2019-05-10,4533,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4531,"Dadee Manufacturing, LLC","1824 W. Broadway
",,Phoenix,AZ,85041,DCS_14996,2019-01-10,DCS_940,956,N/A,Joel Brown,NO PRIMER,NET 45,602.276.4390,602.276.5470,Formula for Total??,DCS_14996, ,"Dadee Manufacturing, LLC - 14996",Quote,2019-05-10,4534,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-10,DESERT
4532,"Dadee Manufacturing, LLC","1824 W. Broadway
",,Phoenix,AZ,85041,DCS_14997,2019-01-10,DCS_940,956,N/A,Joel Brown,With PRIMER,NET 45,602.276.4390,602.276.5470,Formula for Total??,DCS_14997, ,"Dadee Manufacturing, LLC - 14997",Quote,2019-05-10,4535,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-10,DESERT
4533,The Wright Way Fabrications,"Robert Wright
The Wright Way Fabrications",The Wright Way Fabrications,,  ,,DCS_14998,2019-01-11,DCS_4349,3100,,Bobby Wright,,NET 30,(602) 703-1393 Bobby,(623) 386-7500,Formula for Total??,DCS_14998, ,The Wright Way Fabrications - 14998,Quote,2019-05-11,4536,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4534,Mmi Tank & Industrial Srvc.,"P.o. Box 19043
",,Phoenix,AZ,85005,DCS_14999,2019-01-11,DCS_3020,1513,,Jim Stieben,425-ME074-00-C,DUE ON RECEI,602-272-6000,602-272-6700,Formula for Total??,DCS_14999, ,Mmi Tank & Industrial Srvc. - 14999,Quote,2019-05-11,4537,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4535,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15000,2019-01-14,DCS_2652,3100,Magnum Truck,Cindy Robertson,Flat Black Frames,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15000, ,Magnum Engineering Inc. - 15000,Quote,2019-05-14,4538,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4536,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_15001,2019-01-14,DCS_3386,956,N/A,Sam Urso,1002363,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_15001, ,"Phoenix Pumps, Inc. - 15001",Quote,2019-05-14,4539,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4537,Lynndale Stainless,"Betty
Lynndale Stainless",Lynndale Stainless,Phoenix,AZ,85043,DCS_15002,2019-01-14,DCS_2642,3100,N/A,Betty Carpio,Wall Feature,NET 30,(602) 269-5070,(602) 269-9556,Formula for Total??,DCS_15002, ,Lynndale Stainless - 15002,Quote,2019-05-14,4540,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4538,R&K Building Supplies,"25 W. Baseline Rd.
",,Gilbert,AZ,85233,DCS_15003,2019-01-14,DCS_3499,3100,N/A,Helene Ricciardi,Resinn,NET 30,480-892-0025,480-926-3866,Formula for Total??,DCS_15003, ,R&K Building Supplies - 15003,Quote,2019-05-14,4541,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-31,DESERT
4539,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15004,2019-01-14,DCS_2652,3100,Magnum Truck,Cindy Robertson,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15004, ,Magnum Engineering Inc. - 15004,Quote,2019-05-14,4542,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-14,DESERT
4540,Geobrug (North America ),"
",,,  ,,DCS_15005,2019-01-14,DCS_1505,956,N/A,David Murray,,NET 30,(505) 771-4080,,Formula for Total??,DCS_15005, ,Geobrug (North America ) - 15005,Quote,2019-05-14,4543,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-23,DESERT
4541,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_15006,2019-01-14,DCS_3386,956,N/A,Eric Maynez,1000201,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_15006, ,"Phoenix Pumps, Inc. - 15006",Quote,2019-05-14,4544,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4542,"Grace Steel & Fabrication, LLC","6300 N. Coolidge Airport Rd
",,Florence,AZ,85132,DCS_15007,2019-01-14,DCS_1570,956,N/A,Shawna,,NET 30,(480) 221-0056,,Formula for Total??,DCS_15007, ,"Grace Steel & Fabrication, LLC - 15007",Quote,2019-05-14,4545,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4543,In Production,"Walk - in
",,,  ,,DCS_15008,2019-01-15,DCS_1749,3100,N/A,Victor,,DUE ON RECEI,804-641-8970,,Formula for Total??,DCS_15008, ,In Production - 15008,Quote,2019-05-15,4546,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-15,DESERT
4544,Capital Pump & Equipment,"9229 S. Hardy Dr.
",,Tempe,AZ,85284,DCS_15009,2019-01-15,DCS_660,3100,N/A,Grace Colbert,,NET 30,480-626-5257,480-718-8976,Formula for Total??,DCS_15009, ,Capital Pump & Equipment - 15009,Quote,2019-05-15,4547,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
4545,SVP Steel LLC,"
",,,  ,,DCS_15011,2019-01-15,DCS_4281,3100,N/A,Trevor Bresica,BR-47,NET 30,602-795-3353,,Formula for Total??,DCS_15011, ,SVP Steel LLC - 15011,Quote,2019-05-15,4548,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4546,SVP Steel LLC,"
",,,  ,,DCS_15012,2019-01-15,DCS_4281,3100,N/A,Trevor Bresica,BR-23,NET 30,602-795-3353,,Formula for Total??,DCS_15012, ,SVP Steel LLC - 15012,Quote,2019-05-15,4549,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-15,DESERT
4547,"Metal Masters Mechanical, Llc","3308 E. Madison Street
",,Phoenix,AZ,85034,DCS_15013,2019-01-16,DCS_2847,3100,N/A,Tom Fauth,Matte Black Alum. Sheet,NET 30,602-492-9400,602-275-2903,Formula for Total??,DCS_15013, ,"Metal Masters Mechanical, Llc - 15013",Quote,2019-05-16,4550,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4548,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15014,2019-01-17,DCS_2652,956,Magnum Truck,Terry Lamb,IDEA Tempe (Standard Powder),NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15014, ,Magnum Engineering Inc. - 15014,Quote,2019-05-17,4551,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4549,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15015,2019-01-17,DCS_2652,956,Magnum Truck,Terry Lamb,Idea Tempe AAMA 2605,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15015, ,Magnum Engineering Inc. - 15015,Quote,2019-05-17,4552,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-17,DESERT
4550,The Wright Way Fabrications,"Robert Wright
The Wright Way Fabrications",The Wright Way Fabrications,,  ,,DCS_15016,2019-01-17,DCS_4349,3100,,Bobby Wright,,NET 30,(602) 703-1393 Bobby,(623) 386-7500,Formula for Total??,DCS_15016, ,The Wright Way Fabrications - 15016,Quote,2019-05-17,4553,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4551,Geobrug (North America ),"
",,,  ,,DCS_15017,2019-01-17,DCS_1505,956,N/A,David Murray,G80/2 3.5x30,NET 30,(505) 771-4080,,Formula for Total??,DCS_15017, ,Geobrug (North America ) - 15017,Quote,2019-05-17,4554,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-23,DESERT
4552,OCM,"
",,,  ,,DCS_15018,2019-01-17,DCS_5154,3100,,Dante Nava,Verrado Marketplace,,919-335-6785,,Formula for Total??,DCS_15018, ,OCM - 15018,Quote,2019-05-17,4555,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4553,In Production,"Walk - in
",,,  ,,DCS_15019,2019-01-17,DCS_1749,3100,N/A,Victor,,DUE ON RECEI,804-641-8970,,Formula for Total??,DCS_15019, ,In Production - 15019,Quote,2019-05-17,4556,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4554,"Fabrication Distributor, Inc.","Fabrication Distributor, Inc.
6316 S. Taxi Way Circle",6316 S. Taxi Way Circle,Mesa,AZ,85212,DCS_15020,2019-01-18,DCS_1339,3100,N/A,Diandra Laney,,NET 30,480-988-2477,480-988-2491,Formula for Total??,DCS_15020, ,"Fabrication Distributor, Inc. - 15020",Quote,2019-05-18,4557,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4555,"Phoenix Pumps, Inc.","5100 S. 36th Street
",,,  ,,DCS_15021,2019-01-18,DCS_3386,956,N/A,Eric Maynez,1001984,NET 30,602-232-2994,602-232-2996,Formula for Total??,DCS_15021, ,"Phoenix Pumps, Inc. - 15021",Quote,2019-05-18,4558,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4556,"K.T. Fabrication, Inc","501 E. Comstock Drive
",,Chandler,AZ,85225,DCS_15023,2019-01-18,DCS_2450,3,N/A,Nathan Glidden,Emd Caps,NET 30,(480) 497-3140,(480) 497-3158,Formula for Total??,DCS_15023, ,"K.T. Fabrication, Inc - 15023",Quote,2019-05-18,4559,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4557,Hayden Industrial,"1393 E. San Bernardino Ave
",,San Bernardino,CA,92408,DCS_15024,2019-01-18,DCS_4811,956,,Kevin Killigrew,Fan Panels RAL 7038,,951-444-7000,,Formula for Total??,DCS_15024, ,Hayden Industrial - 15024,Quote,2019-05-18,4560,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4558,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15025,2019-01-21,DCS_2652,3100,Magnum Truck,Cindy Robertson,YL-02 Frames,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15025, ,Magnum Engineering Inc. - 15025,Quote,2019-05-21,4561,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4559,AeroSpec Inc,"505 E. Alamo Dr.
",,Chandler,AZ,85225,DCS_15026,2019-01-21,DCS_4852,956,,Sharon Despars,Crimp Station,NET 30,480-892-7195,,Formula for Total??,DCS_15026, ,AeroSpec Inc - 15026,Quote,2019-05-21,4562,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
4560,Skyline Steel Inc,"
",,,  ,,DCS_15027,2019-01-22,DCS_4066,3100,,Ray Bowen,,DUE ON RECEI,480-420-2044,,Formula for Total??,DCS_15027, ,Skyline Steel Inc - 15027,Quote,2019-05-22,4563,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4561,Capital Pump & Equipment,"9229 S. Hardy Dr.
",,Tempe,AZ,85284,DCS_15028,2019-01-22,DCS_660,3100,N/A,Grace Colbert,,NET 30,480-626-5257,480-718-8976,Formula for Total??,DCS_15028, ,Capital Pump & Equipment - 15028,Quote,2019-05-22,4564,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
4562,Denali Metal Works,"450 E. Pima Street, #2
",,Phoenix,AZ,85004,DCS_15029,2019-01-22,DCS_1073,3100,N/A,Sabrina McWilliams,,DUE ON RECEI,602.606.7658,602-606-7517,Formula for Total??,DCS_15029, ,Denali Metal Works - 15029,Quote,2019-05-22,4565,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2020-02-12,DESERT
4563,In Production,"Walk - in
",,,  ,,DCS_15030,2019-01-22,DCS_1749,3100,N/A,Victor,Anodized Silver Panels & Posts,DUE ON RECEI,804-641-8970,,Formula for Total??,DCS_15030, ,In Production - 15030,Quote,2019-05-22,4566,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4564,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15031,2019-01-23,DCS_2652,3100,Magnum Truck,Cindy Robertson,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15031, ,Magnum Engineering Inc. - 15031,Quote,2019-05-23,4567,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
4565,Magnum Engineering Inc.,"2439 South 49th Ave
",,Phoenix,AZ,85043,DCS_15033,2019-01-23,DCS_2652,3100,Magnum Truck,Cindy Robertson,,NET 30,(602) 272-3600,(602) 272-6980,Formula for Total??,DCS_15033, ,Magnum Engineering Inc. - 15033,Quote,2019-05-23,4568,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-23,DESERT
4566,Denali Metal Works,"450 E. Pima Street, #2
",,Phoenix,AZ,85004,DCS_15034,2019-01-23,DCS_1073,3100,N/A,Sabrina McWilliams,Panels,DUE ON RECEI,602.606.7658,602-606-7517,Formula for Total??,DCS_15034, ,Denali Metal Works - 15034,Quote,2019-05-23,4569,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2020-02-12,DESERT
4567,Denali Metal Works,"450 E. Pima Street, #2
",,Phoenix,AZ,85004,DCS_15035,2019-01-23,DCS_1073,3100,N/A,Sabrina McWilliams,Panels,DUE ON RECEI,602.606.7658,602-606-7517,Formula for Total??,DCS_15035, ,Denali Metal Works - 15035,Quote,2019-05-23,4570,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2020-02-12,DESERT
4568,Metal Upon Metal,"9203 W. Pierson St.
",,Phoenix,AZ,85037,DCS_15036,2019-01-24,DCS_2851,3100,,Steven O. Tsosie,Old Chicago,DUE ON RECEI,623-221-9905,,Formula for Total??,DCS_15036, ,Metal Upon Metal - 15036,Quote,2019-05-24,4571,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-24,DESERT
